"ApkName","FieldName","OriginalText","TranslatedText",
"Email.apk","general_preferences_clear_trusted_senders_title","Ask to show pictures","请求显示图片",
"Email.apk","general_preferences_clear_trusted_senders_summary",""Pictures in messages won't be shown automatically"","邮件中的图片不会自动显示",
"Email.apk","trusted_senders_cleared","\"Show pictures\" cleared.","“显示图片”设置已清除。",
"Email.apk","position_of_count","%1$d of %2$s","第 %1$d 封，共 %2$s 封",
"Email.apk","waitinf_for_sync_message_1","Waiting for sync","正在等待同步",
"Email.apk","waitinf_for_sync_message_2","Your email will appear soon.","系统很快就会显示您的电子邮件。",
"Email.apk","widget_other_views","Touch icon to change.","触摸图标即可更改。",
"Email.apk","widget_all_mail","Combined Inbox","合并的收件箱",
"Email.apk","widget_unread","Unread","未读邮件",
"Email.apk","widget_starred","Starred","已加星标的邮件",
"Email.apk","widget_loading","Loading…","正在载入...",
"Email.apk","widget_touch_to_configure","Touch to set up.","触摸即可设置。",
"Email.apk","widget_no_accounts",""You haven't set up an email account yet."","您尚未设置电子邮件帐户。",
"Email.apk","widget_no_mailboxes",""This account isn't synced. Try again later."","此帐户未同步。请稍后再试。",
"Email.apk","more_than_999","999+","999+",
"Email.apk","search_hint","Search email","搜索电子邮件",
"Email.apk","search_mailbox_hint","Search %1$s","搜索%1$s",
"Email.apk","search_header_text_fmt","Results","搜索结果",
"Email.apk","search_slow_warning_title","Waiting for results","正在等待结果",
"Email.apk","search_slow_warning_message","Some servers may take a long time.","有些服务器可能会花费较长的时间。",
"Email.apk","action_bar_mailbox_list_title","Folders","文件夹",
"Email.apk","require_manual_sync_message","Background sync for this account is disabled while roaming.","漫游时停用了此帐户的后台同步功能。",
"Email.apk","application_name","Instant Upload","即时上传",
"Email.apk","picasa_default_destination","Instant Upload Album","“即时上传”相册",
"Email.apk","summary_title_uploading","Uploading","正在上传",
"Email.apk","summary_title_finished","Finished","已完成",
"Email.apk","summary_title_paused","Paused","已暂停",
"Email.apk","summary_subtitle_uploading_format","%1$d%% • %2$d photos • %3$d videos","%1$d%% • %2$d 张照片 • %3$d 段视频",
"Email.apk","summary_subtitle_counts_format","%1$d photos • %2$d videos","%1$d 张照片 • %2$d 段视频",
"Email.apk","summary_subtitle_paused_low_battery","low battery","电量不足",
"Email.apk","summary_subtitle_paused_photos_quota","exceeded photos quota","超出照片配额",
"Email.apk","summary_subtitle_paused_roaming","roaming","正在漫游",
"Email.apk","summary_subtitle_paused_need_wifi","waiting for WiFi","正在等待建立 WiFi 连接",
"Email.apk","summary_subtitle_paused_need_charger","delayed until charging","充电时继续",
"Email.apk","summary_subtitle_paused_need_network","waiting for connection","正在等待建立连接",
"Email.apk","summary_subtitle_paused_retry_format","retrying in %s","将于 %s后重新尝试",
"Email.apk","summary_menu_show_pending","Show Pending Uploads","显示待处理的上传内容",
"Email.apk","summary_menu_show_finished","Show Finished Uploads","显示已上传完毕的内容",
"Email.apk","menu_view_online","View Online","在线查看",
"Email.apk","menu_show_pending_items","Show Pending Uploads","显示待处理的上传内容",
"Email.apk","menu_hide_pending_items","Hide Pending Uploads","隐藏待处理的上传内容",
"Email.apk","menu_show_completed_items","Show Details","显示详情",
"Email.apk","menu_hide_completed_items","Hide Details","隐藏详情",
"Email.apk","menu_settings","Settings","设置",
"Email.apk","format_date_uploaded","Uploaded %s","上传时间：%s",
"Email.apk","format_progress_percent","%d%%","%d%%",
"Email.apk","account","Account","帐户",
"Email.apk","upload","Upload","上传",
"Email.apk","ok","OK","确定",
"Email.apk","cancel","Cancel","取消",
"Email.apk","destination_format","%1$s \"%2$s\"","%1$s \"%2$s\"",
"Email.apk","toast_intent_error","Upload initialization failed.","上传初始化失败。",
"Email.apk","toast_file_error","File not available.","文件不可用。",
"Email.apk","account_error","Failed to retrieve account information.","无法检索帐户信息。",
"Email.apk","toast_failed_auth","There was a problem signing into your account.","登录帐户时出现问题。",
"Email.apk","upload_state_waiting_retry","Waiting to retry","正在等待重新尝试",
"Email.apk","upload_state_waiting_wifi","Waiting for WiFi","正在等待建立 WiFi 连接",
"Email.apk","upload_state_uploading","Uploading","正在上传",
"Email.apk","upload_state_failed","Failed","失败",
"Email.apk","upload_state_completed","Completed","已完成",
"Email.apk","pause_state_running","uploading","正在上传",
"Email.apk","pause_state_manually_paused","manually paused","已手动暂停",
"Email.apk","pause_state_low_battery","paused - low battery","已暂停 - 电量不足",
"Email.apk","pause_state_need_charger","paused - delayed until charging","已暂停 - 充电时继续",
"Email.apk","pause_state_need_connectivity","paused - waiting for connection","已暂停 - 正在等待建立连接",
"Email.apk","pause_state_need_photos_quota","paused - out of PWA quota","已暂停 - Picasa 网络相册配额不足",
"Email.apk","pause_state_need_wifi","paused - waiting for wifi","已暂停 - 正在等待建立 WiFi 连接",
"Email.apk","pause_state_roaming","paused - roaming","已暂停 - 正在漫游",
"Email.apk","pause_state_retrying","waiting to retry","正在等待重新尝试",
"Email.apk","retry_in_1min","1 minute","1 分钟",
"Email.apk","retry_in_2min","2 minutes","2 分钟",
"Email.apk","retry_in_5min","5 minutes","5 分钟",
"Email.apk","retry_no_data","No data connection","没有数据连接",
"Email.apk","account_out_of_quota","Account is out of disk quota","帐户服务器空间不足",
"Email.apk","completed_no_file","File not found","未找到文件",
"Email.apk","failed_bad_response","Service error","服务错误",
"Email.apk","failed_network_error","Network error","网络错误",
"Email.apk","failed_server_auth","Authentication failed","身份验证失败",
"Email.apk","manager_list_switcher_pending_format","Pending uploads [%d]","待处理的上传内容 [%d]",
"Email.apk","manager_list_switcher_completed_format","Completed uploads [%d]","已完成的上传内容 [%d]",
"Email.apk","manager_pause","Pause uploads","暂停上传",
"Email.apk","manager_resume","Resume uploads","继续上传",
"Email.apk","manager_upload_now","Upload now","立即上传",
"Email.apk","manager_upload_later","Upload later","稍后上传",
"Email.apk","manager_do_not_upload","Do not upload","不上传",
"Email.apk","manager_view_media","View","查看",
"Email.apk","manager_retry","Retry","重新尝试",
"Email.apk","manager_toast_canceled","Upload canceled","上传已取消",
"Email.apk","manager_toast_not_canceled","Upload already finished","已上传完毕",
"Email.apk","manager_sync_all","Sync all","全部同步",
"Email.apk","manager_activity_last_sync_format",""Last Sync:
%1$s
%2$s"",""最后同步时间：
%1$s
%2$s"",
"Email.apk","finished_empty","Finished items list is empty.","已完成项列表为空。",
"Email.apk","notify_uploads","Instant Upload","即时上传",
"Email.apk","notify_resolved","Uploads finished","已上传完毕",
"Email.apk","notify_paused","Uploads paused","上传已暂停",
"Email.apk","notify_activation_reminder",""Instant Upload hasn't been activated yet"","尚未激活“即时上传”",
"Email.apk","dialog_first_wifi","Large files will be uploaded over a WiFi connection only.","大文件只能通过 WiFi 连接上传。",
"Email.apk","dialog_sync_all_scanning","Scanning for files...","正在扫描文件...",
"Email.apk","dialog_sync_all_preparing","Preparing %1$d photos and %2$d videos for upload...","正在准备上传 %1$d 张照片和 %2$d 段视频...",
"Email.apk","dialog_sync_all_found_none","No additional photos/videos need to be uploaded.","没有需要上传的其他照片/视频。",
"Email.apk","dialog_sync_all_server_error","There was a problem communicating with the server. Please try again later.","与服务器通信时出现问题，请稍后重试。",
"Email.apk","dialog_sync_all_canceled","Sync all canceled","“全部同步”已取消",
"Email.apk","dialog_sync_all_error_title","Sync All","全部同步",
"Email.apk","manager_view_completed","View Completed","查看已完成的上传内容",
"Email.apk","manager_view_pending","View Pending","查看待处理的上传内容",
"Email.apk","preference_category_title_general","General","常规",
"Email.apk","preference_title_pause_all_uploads","Pause all uploads","暂停所有上传",
"Email.apk","preference_title_need_power","Power","充电",
"Email.apk","preference_summary_need_power","Upload only when the phone is being charged.","仅在手机充电时上传。",
"Email.apk","preference_title_need_wifi","Wi-Fi","Wi-Fi",
"Email.apk","preference_summary_need_wifi","Upload only when Wi-Fi is available.","仅在建立 Wi-Fi 连接时上传。",
"Email.apk","preference_category_title_photos","Photos","照片",
"Email.apk","preference_title_photos_account","Account","帐户",
"Email.apk","preference_title_photos_upload_connectivity","Upload conditions","上传条件",
"Email.apk","preference_title_photo_size","Photo size","照片尺寸",
"Email.apk","preference_category_title_videos","Videos","视频",
"Email.apk","preference_title_videos_account","Account","帐户",
"Email.apk","preference_title_videos_account_summary","The photos account will be used video uploads.","将用于上传视频的相册帐户。",
"Email.apk","preference_title_videos_upload_connectivity","Upload conditions","上传条件",
"Email.apk","preference_title_videos_upload_connectivity_summary","Photos connectivity settings are used for now.","目前采用照片的连接设置。",
"Email.apk","preference_mobile_data_usage_for_photos_only","Only photos via mobile networks","通过移动网络上传的内容仅限照片",
"Email.apk","preference_mobile_data_usage_for_all_media","Photos & videos via mobile networks","通过移动网络上传照片和视频",
"Email.apk","preference_mobile_data_usage_never","Photos & videos via Wi-Fi only","仅通过 Wi-Fi 上传照片和视频",
"Email.apk","preference_category_title_about","About","关于",
"Email.apk","preference_title_camera_sync_version","Instant Upload Version","“即时上传”版本",
"Email.apk","photos_upload_dimension_1600","Recommended: 1600 pixels (for sharing, prints and screensavers)","推荐：1600 像素（用于分享、打印和屏幕保护程序）",
"Email.apk","photos_upload_dimension_original","Original size (slowest upload)","原始尺寸（上传速度最慢）",
"Email.apk","pause_state_need_media","paused - SD card unavailable","已暂停 - 无法读取 SD 卡",
"Email.apk","summary_subtitle_paused_need_media","SD card unavailable","无法读取 SD 卡",
"Email.apk","preference_plus_title","Instant Upload settings","“即时上传”设置",
"Email.apk","preference_plus_enable_cs","Instant Upload","即时上传",
"Email.apk","preference_plus_enable_cs_summary","Automatically upload new photos & videos to a private web album","自动将新照片和视频上传到私人网络相册",
"Email.apk","preference_plus_upload_status","Upload status","上传状态",
"Email.apk","preference_plus_category_advanced","Advanced","高级",
"Email.apk","preference_plus_mobile_data_connection","Mobile uploads","使用移动网络时的上传设置",
"Email.apk","preference_plus_sync_while_roaming","Roaming uploads","漫游时的上传设置",
"Email.apk","preference_plus_sync_while_roaming_summary","Upload photos & videos when roaming on data network","在数据网络中漫游时上传照片和视频",
"Email.apk","preference_plus_delay_sync_until_charging","Battery uploads","充电时上传",
"Email.apk","preference_plus_delay_sync_until_charging_summary","Upload photos & videos only when charging","仅在充电时上传照片和视频",
"Email.apk","preference_plus_sync_all","Upload existing photos","上传现有照片",
"Email.apk","preference_plus_sync_all_description","Upload any existing photos & videos from your phone now","立即上传手机中现有的全部照片和视频",
"Email.apk","summary_subtitle_disabled","Disabled","已停用",
"Email.apk","preference_summary_header_format","%1$s: %2$s","%1$s：%2$s",
"Email.apk","preference_summary_uploading_percent","Uploading (%1$d%%)","正在上传 (%1$d%%)",
"Email.apk","preference_summary_uploading_format",": %1$d of %2$d","：第 %1$d 个，共 %2$d 个",
"Email.apk","preference_summary_uploading_paused","Paused: touch to resume uploading","已暂停：触摸即可继续上传",
"Email.apk","preference_plus_sync_all_prompt_title","Upload existing photos","上传现有照片",
"Email.apk","preference_plus_sync_all_prompt_text","Uploading photos and videos that have not already been uploaded from your phone to a private album on the web can take a while, but will be done in the background. Are you sure you want to continue?","对于还未从手机中上传到私人网络相册的照片和视频，上传过程可能需要一段时间，但会在后台进行。确定要继续吗？",
"Email.apk","preference_plus_sync_all_prompt_yes","Yes","是",
"Email.apk","preference_plus_sync_all_prompt_no","No","否",
"Email.apk","multiple_new_message_notification_item",""   %2$s""," %2$s",
"Email.apk","single_new_message_notification_big_text",""%1$s
%2$s"",""%1$s
%2$s"",
"Email.apk","choosertitle_sharevia","Share via","分享方式：",
"Email.apk","contextmenu_openlink","Open in Browser","在“浏览器”中打开",
"Email.apk","contextmenu_copy","Copy","复制",
"Email.apk","contextmenu_copylink","Copy link URL","复制链接网址",
"Email.apk","contextmenu_dial_dot","Dial…","拨号...",
"Email.apk","contextmenu_sms_dot","SMS…","短信...",
"Email.apk","contextmenu_add_contact","Add contact","添加联系人",
"Email.apk","contextmenu_send_mail","Send email","发送电子邮件",
"Email.apk","contextmenu_map","Map","地图",
"Email.apk","contextmenu_sharelink","Share link","分享链接",
"Email.apk","contextmenu_help","Help","帮助",
"Email.apk","contextmenu_feedback","Send feedback","发送反馈",
"Email.apk","more_string","%1$s more...","以及其他 %1$s 个...",
"Email.apk","copy_email","Copy email address","复制电子邮件地址",
"Email.apk","copy_number","Copy phone number","复制电话号码",
"Email.apk","done","Return","上一步",
"Email.apk","general_preference_text_zoom_summary_array-general_preference_text_zoom_summary_array-string-array-item0","Tiny text","超小字体",
"Email.apk","general_preference_text_zoom_summary_array-general_preference_text_zoom_summary_array-string-array-item1","Small text","小号字体",
"Email.apk","general_preference_text_zoom_summary_array-general_preference_text_zoom_summary_array-string-array-item2","Normal-sized text","正常大小的文字",
"Email.apk","general_preference_text_zoom_summary_array-general_preference_text_zoom_summary_array-string-array-item3","Large text","大号字体",
"Email.apk","general_preference_text_zoom_summary_array-general_preference_text_zoom_summary_array-string-array-item4","Huge text","超大字体",
"Email.apk","move_messages-other","Move messages","移动邮件",
"Email.apk","move_messages-one","Move message","移动邮件",
"Email.apk","notification_new_one_account_fmt-other","%1$d unread (%2$s)","%1$d 封未读邮件 (%2$s)",
"Email.apk","notification_new_one_account_fmt-one","%1$d unread (%2$s)","%1$d 封未读邮件 (%2$s)",
"Email.apk","notification_new_one_account_fmt-few","%1$d unread (%2$s)","%1$d 封未读邮件 (%2$s)",
"Email.apk","notification_new_multi_account_fmt-other","in %d accounts","在 %d 个帐户中",
"Email.apk","notification_new_multi_account_fmt-few","in %d accounts","在 %d 个帐户中",
"Email.apk","number_of_accounts-other","%1$d accounts","%1$d 个帐户",
"Email.apk","number_of_accounts-one","%1$d account","%1$d 个帐户",
"Email.apk","picker_combined_view_account_count-other","%d accounts","%d 个帐户",
"Email.apk","picker_combined_view_account_count-one","%d account","%d 个帐户",
"Email.apk","message_view_selected_message_count-other","%d selected","已选定 %d 封",
"Email.apk","message_view_selected_message_count-one","%d selected","已选定 %d 封",
"Email.apk","message_view_show_attachments_action-other","Attachments %1$d","%1$d 个附件",
"Email.apk","message_view_show_attachments_action-one","Attachment %1$d","%1$d 个附件",
"Email.apk","message_delete_confirm-other","Delete these messages?","要删除这些邮件吗？",
"Email.apk","message_delete_confirm-one","Delete this message?","要删除此邮件吗？",
"Email.apk","message_deleted_toast-other","Messages deleted.","已删除消息。",
"Email.apk","message_deleted_toast-one","Message deleted.","已删除消息。",
"Email.apk","message_moved_toast-other","%1$d messages moved to %2$s","已将 %1$d 封邮件移至%2$s",
"Email.apk","message_moved_toast-one","%1$d message moved to %2$s","已将 %1$d 封邮件移至%2$s",
"Email.apk","gal_completed_fmt-other","%1$d results from %2$s","来自 %2$s 的 %1$d 条结果",
"Email.apk","gal_completed_fmt-one","%1$d result from %2$s","来自 %2$s 的 %1$d 条结果",
"Email.apk","message_view_attachment_bytes-other","%dB","%d B",
"Email.apk","message_view_attachment_bytes-one","%dB","%d B",
"Email.apk","message_view_attachment_kilobytes-other","%dKB","%d KB",
"Email.apk","message_view_attachment_kilobytes-one","%dKB","%d KB",
"Email.apk","message_view_attachment_megabytes-other","%dMB","%d MB",
"Email.apk","message_view_attachment_megabytes-one","%dMB","%d MB",
"Email.apk","message_view_attachment_gigabytes-other","%dGB","%d GB",
"Email.apk","message_view_attachment_gigabytes-one","%dGB","%d GB",
"CertInstaller.apk","app_name","Certificate Installer","Certificate Installer",
"CertInstaller.apk","pick_file_title","Choose a certificate","选择证书",
"CertInstaller.apk","pkcs12_password_dialog_title","Extract certificate","提取证书",
"CertInstaller.apk","extracting_pkcs12","Extracting…","正在提取...",
"CertInstaller.apk","pkcs12_file_password_dialog_title","Extract from %s","从 %s 提取",
"CertInstaller.apk","name_credential_dialog_title","Name the certificate","为证书命名",
"CertInstaller.apk","credential_name","Certificate name:","证书名称：",
"CertInstaller.apk","credential_password","Type the password to extract the certificates.","键入密码以提取证书。",
"CertInstaller.apk","credential_info","The package contains:","该数据包包含：",
"CertInstaller.apk","p12_description","Certificates in PKCS12 keystore.","PKCS12 密钥库中的证书。",
"CertInstaller.apk","one_userkey","one user key","一个用户密钥",
"CertInstaller.apk","one_usercrt","one user certificate","一个用户证书",
"CertInstaller.apk","one_cacrt","one CA certificate","一个 CA 证书",
"CertInstaller.apk","n_cacrts","%d CA certificates","%d 个 CA 证书",
"CertInstaller.apk","password_error","Type the correct password.","键入正确的密码。",
"CertInstaller.apk","password_empty_error","Type the password.","键入密码。",
"CertInstaller.apk","name_empty_error","Type a name.","键入名称。",
"CertInstaller.apk","name_char_error","Type a name that contains only letters and numbers.","键入仅包含字母和数字的名称。",
"CertInstaller.apk","storage_error",""Couldn't save the certificate. Touch OK to retry."","无法保存该证书。触摸“确定”可重试。",
"CertInstaller.apk","unable_to_save_cert",""Couldn't save the certificate. The credential storage isn't enabled or properly initialized."","无法保存该证书。未启用或未正确初始化凭据存储。",
"CertInstaller.apk","cert_not_saved","The certificate is not installed.","未安装该证书。",
"CertInstaller.apk","no_cert_to_saved","No certificate to install.","没有可安装的证书。",
"CertInstaller.apk","invalid_cert","The certificate is invalid.","该证书无效。",
"CertInstaller.apk","cert_is_added","%s is installed.","已安装 %s。",
"CertInstaller.apk","cert_too_large_error",""Couldn't install because the certificate size is too large."","无法安装该证书，因为证书尺寸过大。",
"CertInstaller.apk","cert_missing_error",""Couldn't install because the certificate file couldn't be located."","无法安装该证书，因为找不到证书文件。",
"CertInstaller.apk","cert_read_error",""Couldn't install because the certificate file couldn't be read."","无法安装该证书，因为无法读取证书文件。",
"CertInstaller.apk","no_cert_file_found","No certificate file found in the SD card.","在 SD 卡上找不到证书文件。",
"CertInstaller.apk","sdcard_not_present",""SD card isn't present."","SD 卡不存在。",
"ContactsProvider.apk","sharedUserLabel","Android Core Apps","Android 核心应用",
"ContactsProvider.apk","app_label","Contacts Storage","联系人存储",
"ContactsProvider.apk","provider_label","Contacts","联系人",
"ContactsProvider.apk","upgrade_msg","Upgrading contacts database.","正在升级联系人数据库。",
"ContactsProvider.apk","upgrade_out_of_memory_notification_ticker","Contacts upgrade needs more memory.","联系人升级需要更多的存储空间。",
"ContactsProvider.apk","upgrade_out_of_memory_notification_title","Upgrading storage for contacts","正在升级存储器以容纳更多联系人",
"ContactsProvider.apk","upgrade_out_of_memory_notification_text","Touch to complete the upgrade.","请触摸以完成升级。",
"ContactsProvider.apk","default_directory","Contacts","联系人",
"ContactsProvider.apk","local_invisible_directory","Other","其他",
"ContactsProvider.apk","read_write_all_voicemail_label","Access all voicemails","访问所有语音邮件",
"ContactsProvider.apk","read_write_all_voicemail_description","Allows the app to store and retrieve all voicemails that this device can access.","允许应用存储和检索此设备可访问的所有语音邮件。",
"ContactsProvider.apk","voicemail_from_column",""Voicemail from "",""语音邮件发件人 "",
"TelephonyProvider.apk","app_label","Phone/Messaging Storage","电话/信息存储",
"Torch.apk","app_name","Torch","手电筒",
"Torch.apk","about_title","About","关于",
"Torch.apk","about_close","Close","关闭",
"Torch.apk","description",""This program manipulates the camera LED.
"",""本应用程序能够操纵相机闪光灯 LED
"",
"Torch.apk","warning",""Warning: Leaving the LED on for a long time might overheat it.

Full brightness “always on” has been tested running for ½ hr, but there is the risk this could damage the LED.
"",""警告：长期开启 LED 会使其过热。

经测试闪光灯高亮模式可以“长开”半小时，但仍然有令 LED 损坏的风险。
"",
"Torch.apk","license",""Original code from Nexus One Torch by Ben Buxton, released under the GPL, v3.
http://n1torch.googlecode.com/

Thanks to David Prieto for new UI design.

Modified for CyanogenMod by Steve Kondik.

"",""原本的程序代码来自 Ben Buxton 编写的 Nexus One 手电筒，在 GPL, v3 的授权下发布。
http://n1torch.googlecode.com/

感谢 David Prieto 提供的新界面设计。

经过修改在 Steve Kondik 所创立的 CyanogenMod 上使用。

"",
"Torch.apk","warning_label","Warning","警告警告",
"Torch.apk","brightwarn",""Full brightness has been tested successfully for ½ hour of operation, but got quite hot, and started flickering (temporarily) at 45 mins. Long term effects are unknown.

This is not supported on the widget yet.

Click “Accept” if you want to use it at your own risk."",""高亮模式曾经成功测试过能够开启半小时，但会变得很热，并于 45 分钟后开始（暂时）忽暗忽亮。是否会有长期性的副作用未知。

这尚未在桌面小工具上支持。

如果你愿意承受该风险，请点击“接受”按钮。"",
"Torch.apk","brightwarn_negative","No thanks","不用了",
"Torch.apk","brightwarn_accept","Accept","接受",
"Torch.apk","label_on","On","开",
"Torch.apk","label_off","Off","关",
"Torch.apk","label_high","High brightness","高亮模式",
"Torch.apk","label_strobe","Strobe","闪烁",
"Torch.apk","label_frequency","Frequency: (slide to change)","频率：（拖动更改）",
"Torch.apk","widget_options","General options","小工具选项",
"Torch.apk","setting_widget_bright","Bright widget","高亮模式",
"Torch.apk","setting_widget_strobe","Strobe flash","闪烁",
"Torch.apk","setting_frequency_title","Strobe frequency","频率",
"Torch.apk","setting_frequency_dialog","Frequency","频率",
"Torch.apk","setting_add_widget","Add widget","添加小工具",
"Torch.apk","not_torch_title","Torch on","手电筒开启",
"Torch.apk","not_torch_summary","Torch currently on","手电筒已开启",
"framework-res.apk","cancel","Cancel","取消",
"framework-res.apk","copy","Copy","复制",
"framework-res.apk","copyUrl","Copy URL","复制网址",
"framework-res.apk","cut","Cut","剪切",
"framework-res.apk","defaultVoiceMailAlphaTag","Voicemail","语音信箱",
"framework-res.apk","defaultMsisdnAlphaTag","MSISDN1","MSISDN1",
"framework-res.apk","emptyPhoneNumber","(No phone number)","（无电话号码）",
"framework-res.apk","httpErrorBadUrl",""Couldn't open the page because the URL is invalid."","无法打开网页，因为该网址是无效的。",
"framework-res.apk","httpErrorUnsupportedScheme",""The protocol isn't supported."","不支持该协议。",
"framework-res.apk","no","Cancel","取消",
"framework-res.apk","ok","OK","确定",
"framework-res.apk","paste","Paste","粘贴",
"framework-res.apk","search_go","Search","搜索",
"framework-res.apk","selectAll","Select all","全选",
"framework-res.apk","unknownName","(Unknown)","（未知）",
"framework-res.apk","untitled","<Untitled>","<未命名>",
"framework-res.apk","VideoView_error_button","OK","确定",
"framework-res.apk","VideoView_error_text_unknown",""Can't play this video."","无法播放此视频。",
"framework-res.apk","VideoView_error_title","Video problem","视频问题",
"framework-res.apk","yes","OK","确定",
"framework-res.apk","dialog_alert_title","Attention","注意",
"framework-res.apk","VideoView_error_text_invalid_progressive_playback",""This video isn't valid for streaming to this device."","抱歉，该视频不适合在此设备上播放。",
"framework-res.apk","selectTextMode","Select text","选择文字",
"framework-res.apk","status_bar_notification_info_overflow","999+","999+",
"framework-res.apk","month_long_standalone_january","January","1 月",
"framework-res.apk","month_long_standalone_february","February","2 月",
"framework-res.apk","month_long_standalone_march","March","3 月",
"framework-res.apk","month_long_standalone_april","April","4 月",
"framework-res.apk","month_long_standalone_may","May","5 月",
"framework-res.apk","month_long_standalone_june","June","6 月",
"framework-res.apk","month_long_standalone_july","July","7 月",
"framework-res.apk","month_long_standalone_august","August","8 月",
"framework-res.apk","month_long_standalone_september","September","9 月",
"framework-res.apk","month_long_standalone_october","October","10 月",
"framework-res.apk","month_long_standalone_november","November","11 月",
"framework-res.apk","month_long_standalone_december","December","12 月",
"framework-res.apk","month_long_january","January","1 月",
"framework-res.apk","month_long_february","February","2 月",
"framework-res.apk","month_long_march","March","3 月",
"framework-res.apk","month_long_april","April","4 月",
"framework-res.apk","month_long_may","May","5 月",
"framework-res.apk","month_long_june","June","6 月",
"framework-res.apk","month_long_july","July","7 月",
"framework-res.apk","month_long_august","August","8 月",
"framework-res.apk","month_long_september","September","9 月",
"framework-res.apk","month_long_october","October","10 月",
"framework-res.apk","month_long_november","November","11 月",
"framework-res.apk","month_long_december","December","12 月",
"framework-res.apk","month_medium_january","Jan","1 月",
"framework-res.apk","month_medium_february","Feb","2 月",
"framework-res.apk","month_medium_march","Mar","3 月",
"framework-res.apk","month_medium_april","Apr","4 月",
"framework-res.apk","month_medium_may","May","5 月",
"framework-res.apk","month_medium_june","Jun","6 月",
"framework-res.apk","month_medium_july","Jul","7 月",
"framework-res.apk","month_medium_august","Aug","8 月",
"framework-res.apk","month_medium_september","Sep","9 月",
"framework-res.apk","month_medium_october","Oct","10 月",
"framework-res.apk","month_medium_november","Nov","11 月",
"framework-res.apk","month_medium_december","Dec","12 月",
"framework-res.apk","month_shortest_january","J","1 月",
"framework-res.apk","month_shortest_february","F","2 月",
"framework-res.apk","month_shortest_march","M","3 月",
"framework-res.apk","month_shortest_april","A","4 月",
"framework-res.apk","month_shortest_may","M","5 月",
"framework-res.apk","month_shortest_june","J","6 月",
"framework-res.apk","month_shortest_july","J","7 月",
"framework-res.apk","month_shortest_august","A","8 月",
"framework-res.apk","month_shortest_september","S","9 月",
"framework-res.apk","month_shortest_october","O","10 月",
"framework-res.apk","month_shortest_november","N","11 月",
"framework-res.apk","month_shortest_december","D","12 月",
"framework-res.apk","day_of_week_long_sunday","Sunday","星期日",
"framework-res.apk","day_of_week_long_monday","Monday","星期一",
"framework-res.apk","day_of_week_long_tuesday","Tuesday","星期二",
"framework-res.apk","day_of_week_long_wednesday","Wednesday","星期三",
"framework-res.apk","day_of_week_long_thursday","Thursday","星期四",
"framework-res.apk","day_of_week_long_friday","Friday","星期五",
"framework-res.apk","day_of_week_long_saturday","Saturday","星期六",
"framework-res.apk","day_of_week_medium_sunday","Sun","周日",
"framework-res.apk","day_of_week_medium_monday","Mon","周一",
"framework-res.apk","day_of_week_medium_tuesday","Tue","周二",
"framework-res.apk","day_of_week_medium_wednesday","Wed","周三",
"framework-res.apk","day_of_week_medium_thursday","Thu","周四",
"framework-res.apk","day_of_week_medium_friday","Fri","周五",
"framework-res.apk","day_of_week_medium_saturday","Sat","周六",
"framework-res.apk","day_of_week_short_sunday","Su","周日",
"framework-res.apk","day_of_week_short_monday","Mo","周一",
"framework-res.apk","day_of_week_short_tuesday","Tu","周二",
"framework-res.apk","day_of_week_short_wednesday","We","周三",
"framework-res.apk","day_of_week_short_thursday","Th","周四",
"framework-res.apk","day_of_week_short_friday","Fr","周五",
"framework-res.apk","day_of_week_short_saturday","Sa","周六",
"framework-res.apk","day_of_week_shortest_sunday","S","日",
"framework-res.apk","day_of_week_shortest_monday","M","一",
"framework-res.apk","day_of_week_shortest_tuesday","T","二",
"framework-res.apk","day_of_week_shortest_wednesday","W","三",
"framework-res.apk","day_of_week_shortest_thursday","T","四",
"framework-res.apk","day_of_week_shortest_friday","F","五",
"framework-res.apk","day_of_week_shortest_saturday","S","六",
"framework-res.apk","am","am","上午",
"framework-res.apk","pm","pm","下午",
"framework-res.apk","yesterday","Yesterday","昨天",
"framework-res.apk","today","Today","今天",
"framework-res.apk","tomorrow","Tomorrow","明天",
"framework-res.apk","hour_minute_24","%H:%M","%-k:%M",
"framework-res.apk","hour_minute_ampm","%-l:%M%p","%p %-l:%M",
"framework-res.apk","hour_minute_cap_ampm","%-l:%M%^p","%p %-l:%M",
"framework-res.apk","twelve_hour_time_format","h:mm a","a h:mm",
"framework-res.apk","twenty_four_hour_time_format","HH:mm","H:mm",
"framework-res.apk","numeric_date","%-m/%-e/%Y","%Y-%-m-%-e",
"framework-res.apk","numeric_date_format","M/d/yyyy","yyyy-M-d",
"framework-res.apk","numeric_date_template","%s/%s/%s","%s-%s-%s",
"framework-res.apk","month_day_year","%B %-e, %Y","%Y 年 %-m 月 %-e 日",
"framework-res.apk","time_of_day","%-l:%M:%S %p","%p %I:%M:%S",
"framework-res.apk","date_and_time","%b %-e, %Y, %-l:%M:%S %p","%Y 年 %-m 月 %-e 日%p %I:%M:%S",
"framework-res.apk","date_time","%1$s, %2$s","%1$s %2$s",
"framework-res.apk","time_date","%1$s, %3$s","%3$s %1$s",
"framework-res.apk","abbrev_month_day_year","%b %-e, %Y","%Y-%-m-%-e",
"framework-res.apk","month_day","%B %-e","%B %-e 日",
"framework-res.apk","month","%-B","%-B",
"framework-res.apk","month_year","%B %Y","%Y 年 %B",
